Index,DATE TIME,Temp,On/off
11,20/04/2018 05:49:05,56.82926829,0
11,20/04/2018 05:50:06,56.70731707,0
11,20/04/2018 05:51:06,56.70731707,0
11,20/04/2018 05:52:06,56.70731707,0
11,20/04/2018 05:53:06,56.70731707,0
11,20/04/2018 05:54:05,56.70731707,0
11,20/04/2018 05:55:06,56.70731707,0
11,20/04/2018 05:56:06,56.70731707,0
11,20/04/2018 05:57:06,56.58536585,0
11,20/04/2018 05:58:05,56.70731707,0
11,20/04/2018 05:59:05,56.70731707,0
11,20/04/2018 06:00:06,56.58536585,0
11,20/04/2018 06:01:06,56.70731707,0
11,20/04/2018 06:02:06,56.70731707,0
11,20/04/2018 06:03:06,56.58536585,0
11,20/04/2018 06:04:06,56.58536585,0
11,20/04/2018 06:05:06,56.58536585,0
11,20/04/2018 06:06:05,56.46341463,0
11,20/04/2018 06:07:05,56.70731707,0
11,20/04/2018 06:08:05,56.58536585,0
11,20/04/2018 06:09:06,56.58536585,0
11,20/04/2018 06:10:06,56.58536585,0
11,20/04/2018 06:11:06,56.46341463,0
11,20/04/2018 06:12:06,56.58536585,0
11,20/04/2018 06:13:06,56.46341463,0
11,20/04/2018 06:14:05,56.46341463,0
11,20/04/2018 06:15:06,56.46341463,0
11,20/04/2018 06:16:06,56.46341463,0
11,20/04/2018 06:17:06,56.34146341,0
11,20/04/2018 06:18:06,56.34146341,0
11,20/04/2018 06:19:06,56.46341463,0
11,20/04/2018 06:20:06,56.34146341,0
11,20/04/2018 06:21:06,56.34146341,0
11,20/04/2018 06:22:06,56.34146341,0
11,20/04/2018 06:23:06,56.46341463,0
11,20/04/2018 06:24:06,56.2195122,0
11,20/04/2018 06:25:07,56.34146341,0
11,20/04/2018 06:26:06,56.34146341,0
11,20/04/2018 06:27:06,56.34146341,0
11,20/04/2018 06:28:06,56.34146341,0
11,20/04/2018 06:29:06,56.34146341,0
11,20/04/2018 06:30:07,56.34146341,0
11,20/04/2018 06:31:06,56.2195122,0
11,20/04/2018 06:32:06,56.2195122,0
11,20/04/2018 06:33:06,56.34146341,0
11,20/04/2018 06:34:06,56.2195122,0
11,20/04/2018 06:35:06,56.09756098,0
11,20/04/2018 06:36:06,56.2195122,0
11,20/04/2018 06:37:06,56.2195122,0
